Timestamp,NIFTY_LTP,ATM_Strike,Expiry,Option,LTP,IV,Delta,Gamma,Theta,Vega,Rho,OI,OI_Change,Volume
2025-12-29 12:59:10,25964.1,25950,2025-12-30,CE,66.2,8.91,0.5877,0.003100,-22.4370,5.5634,0.4661,9141450,7899975,95616300
2025-12-29 12:59:10,25964.1,25950,2025-12-30,PE,34.95,8.36,-0.4068,0.003200,-20.9854,5.5453,-0.3657,12235050,6553950,270157650
2025-12-29 12:59:15,25962.95,25950,2025-12-30,CE,65.8,8.48,0.6066,0.003200,-21.1103,5.4977,0.4655,9012750,7771275,95711025
2025-12-29 12:59:15,25962.95,25950,2025-12-30,PE,35.25,8.70,-0.3959,0.003100,-21.6796,5.5073,-0.3707,12063750,6382650,270268275
2025-12-29 12:59:21,25963.45,25950,2025-12-30,CE,66.0,8.64,0.5973,0.003100,-21.6230,5.5315,0.4659,9012750,7771275,95751300
2025-12-29 12:59:21,25963.45,25950,2025-12-30,PE,35.3,8.56,-0.4019,0.003200,-21.4205,5.5285,-0.3686,12063750,6382650,270314100
2025-12-29 12:59:26,25964.2,25950,2025-12-30,CE,65.6,8.85,0.5889,0.003100,-22.2699,5.5592,0.4666,9012750,7771275,95813100
2025-12-29 12:59:26,25964.2,25950,2025-12-30,PE,35.5,8.44,-0.4069,0.003200,-21.1808,5.5454,-0.3658,12063750,6382650,270388500
2025-12-29 12:59:32,25962.0,25950,2025-12-30,CE,65.7,8.30,0.6108,0.003200,-20.5944,5.4809,0.4640,9012750,7771275,95850450
2025-12-29 12:59:32,25962.0,25950,2025-12-30,PE,35.5,8.83,-0.3956,0.003100,-22.0198,5.5059,-0.3737,12063750,6382650,270459150
2025-12-29 12:59:37,25962.1,25950,2025-12-30,CE,65.55,8.61,0.5989,0.003100,-21.5265,5.5255,0.4625,9012750,7771275,95920275
2025-12-29 12:59:37,25962.1,25950,2025-12-30,PE,35.8,8.62,-0.4013,0.003100,-21.5670,5.5261,-0.3724,12063750,6382650,270539475
2025-12-29 12:59:43,25962.6,25950,2025-12-30,CE,65.6,8.18,0.6157,0.003300,-20.2194,5.4608,0.4663,9012750,7771275,95955450
2025-12-29 12:59:43,25962.6,25950,2025-12-30,PE,35.65,8.94,-0.3938,0.003000,-22.2599,5.4989,-0.3727,12063750,6382650,270608925
2025-12-29 12:59:48,25962.6,25950,2025-12-30,CE,65.35,8.85,0.5877,0.003100,-22.2875,5.5624,0.4625,9012750,7771275,96018450
2025-12-29 12:59:48,25962.6,25950,2025-12-30,PE,35.9,8.48,-0.4087,0.003200,-21.3201,5.5506,-0.3702,12063750,6382650,270663075
2025-12-29 12:59:53,25961.8,25950,2025-12-30,CE,65.3,8.82,0.5880,0.003100,-22.2075,5.5613,0.4606,9012750,7771275,96114000
2025-12-29 12:59:53,25961.8,25950,2025-12-30,PE,35.9,8.50,-0.4088,0.003200,-21.3609,5.5510,-0.3724,12063750,6382650,270771825
2025-12-29 12:59:59,25961.0,25950,2025-12-30,CE,65.25,8.68,0.5924,0.003100,-21.8058,5.5468,0.4592,9012750,7771275,96134100
2025-12-29 12:59:59,25961.0,25950,2025-12-30,PE,35.85,8.58,-0.4064,0.003200,-21.5231,5.5431,-0.3749,12063750,6382650,270816450
2025-12-29 13:00:05,25961.5,25950,2025-12-30,CE,64.95,8.59,0.5934,0.003200,-21.5645,5.5433,0.4609,9012750,7771275,96223875
2025-12-29 13:00:05,25961.5,25950,2025-12-30,PE,35.95,8.65,-0.4072,0.003100,-21.7261,5.5454,-0.3740,12063750,6382650,270948000
2025-12-29 13:00:10,25963.05,25950,2025-12-30,CE,65.1,8.24,0.6100,0.003300,-20.4592,5.4829,0.4670,9012750,7771275,96277200
2025-12-29 13:00:10,25963.05,25950,2025-12-30,PE,35.9,8.88,-0.3976,0.003000,-22.1685,5.5122,-0.3712,12063750,6382650,270992025
2025-12-29 13:00:15,25963.3,25950,2025-12-30,CE,65.5,8.82,0.5871,0.003100,-22.2217,5.5634,0.4643,9012750,7771275,96326175
2025-12-29 13:00:15,25963.3,25950,2025-12-30,PE,35.6,8.48,-0.4096,0.003200,-21.3352,5.5528,-0.3683,12063750,6382650,271071000
2025-12-29 13:00:21,25962.1,25950,2025-12-30,CE,65.0,8.29,0.6104,0.003200,-20.5683,5.4811,0.4641,9012750,7771275,96380925
2025-12-29 13:00:21,25962.1,25950,2025-12-30,PE,36.1,8.85,-0.3964,0.003000,-22.0749,5.5073,-0.3734,12063750,6382650,271114350
2025-12-29 13:00:26,25961.8,25950,2025-12-30,CE,65.1,8.64,0.5939,0.003100,-21.6757,5.5412,0.4613,9012750,7771275,96426075
2025-12-29 13:00:26,25961.8,25950,2025-12-30,PE,35.95,8.64,-0.4061,0.003100,-21.6757,5.5412,-0.3731,12063750,6382650,271165875
2025-12-29 13:00:32,25959.75,25950,2025-12-30,CE,64.85,8.61,0.5955,0.003200,-21.5789,5.5357,0.4561,9012750,7771275,96459375
2025-12-29 13:00:32,25959.75,25950,2025-12-30,PE,36.1,8.65,-0.4050,0.003100,-21.7002,5.5374,-0.3784,12063750,6382650,271211100
2025-12-29 13:00:37,25959.45,25950,2025-12-30,CE,64.75,8.65,0.5931,0.003100,-21.7253,5.5435,0.4551,9012750,7771275,96479925
2025-12-29 13:00:37,25959.45,25950,2025-12-30,PE,36.15,8.61,-0.4064,0.003200,-21.6041,5.5419,-0.3790,12063750,6382650,271256850
2025-12-29 13:00:42,25960.65,25950,2025-12-30,CE,64.6,8.61,0.5948,0.003200,-21.5882,5.5375,0.4584,9012750,7771275,96511125
2025-12-29 13:00:42,25960.65,25950,2025-12-30,PE,36.15,8.67,-0.4058,0.003100,-21.7500,5.5397,-0.3761,12063750,6382650,271303950
2025-12-29 13:00:48,25961.75,25950,2025-12-30,CE,64.65,8.56,0.5953,0.003200,-21.4674,5.5357,0.4615,9012750,7771275,96546225
2025-12-29 13:00:48,25961.75,25950,2025-12-30,PE,36.15,8.68,-0.4060,0.003100,-21.7909,5.5401,-0.3733,12063750,6382650,271351425
2025-12-29 13:00:53,25961.55,25950,2025-12-30,CE,64.55,8.39,0.6017,0.003200,-20.9622,5.5132,0.4619,9012750,7771275,96575700
2025-12-29 13:00:53,25961.55,25950,2025-12-30,PE,36.3,8.76,-0.4024,0.003100,-21.9354,5.5279,-0.3742,12063750,6382650,271394775
2025-12-29 13:00:59,25961.1,25950,2025-12-30,CE,64.8,8.82,0.5852,0.003100,-22.2487,5.5678,0.4585,9012750,7771275,96633525
2025-12-29 13:00:59,25961.1,25950,2025-12-30,PE,36.15,8.50,-0.4117,0.003200,-21.4031,5.5581,-0.3740,12063750,6382650,271466625
2025-12-29 13:01:04,25961.05,25950,2025-12-30,CE,65.05,8.19,0.6096,0.003300,-20.3560,5.4828,0.4616,9012750,7771275,96645450
2025-12-29 13:01:04,25961.05,25950,2025-12-30,PE,35.9,8.91,-0.3988,0.003000,-22.2684,5.5152,-0.3762,12063750,6382650,271517550
2025-12-29 13:01:10,25960.7,25950,2025-12-30,CE,65.8,8.13,0.6177,0.003300,-20.0850,5.4498,0.4610,9012750,7771275,96816300
2025-12-29 13:01:10,25960.7,25950,2025-12-30,PE,35.25,8.93,-0.3924,0.003000,-22.2104,5.4909,-0.3771,12063750,6382650,271714725
2025-12-29 13:01:15,25960.6,25950,2025-12-30,CE,65.4,8.61,0.5964,0.003200,-21.5711,5.5311,0.4582,9012750,7771275,96860175
2025-12-29 13:01:15,25960.6,25950,2025-12-30,PE,35.65,8.61,-0.4036,0.003200,-21.5711,5.5311,-0.3758,12063750,6382650,271758600
2025-12-29 13:01:21,25962.95,25950,2025-12-30,CE,65.25,8.93,0.5852,0.003100,-22.5220,5.5673,0.4625,9012750,7771275,96873600
2025-12-29 13:01:21,25962.95,25950,2025-12-30,PE,35.65,8.39,-0.4096,0.003200,-21.1118,5.5508,-0.3684,12063750,6382650,271790700
2025-12-29 13:01:26,25962.2,25950,2025-12-30,CE,65.7,8.68,0.5947,0.003100,-21.7870,5.5368,0.4619,9012750,7771275,96921525
2025-12-29 13:01:26,25962.2,25950,2025-12-30,PE,35.35,8.54,-0.4039,0.003200,-21.4229,5.5317,-0.3712,12063750,6382650,271829025
2025-12-29 13:01:31,25961.5,25950,2025-12-30,CE,65.7,8.70,0.5945,0.003100,-21.8280,5.5372,0.4600,9012750,7771275,96954900
2025-12-29 13:01:31,25961.5,25950,2025-12-30,PE,35.4,8.54,-0.4039,0.003200,-21.4234,5.5316,-0.3731,12063750,6382650,271866000
2025-12-29 13:01:37,25962.55,25950,2025-12-30,CE,65.9,8.85,0.5883,0.003100,-22.2921,5.5571,0.4618,9012750,7771275,96989925
2025-12-29 13:01:37,25962.55,25950,2025-12-30,PE,35.15,8.44,-0.4075,0.003200,-21.2025,5.5436,-0.3697,12063750,6382650,271929000
2025-12-29 13:01:42,25963.15,25950,2025-12-30,CE,66.0,8.42,0.6071,0.003200,-20.9669,5.4916,0.4658,9012750,7771275,97028550
2025-12-29 13:01:42,25963.15,25950,2025-12-30,PE,35.0,8.71,-0.3963,0.003100,-21.7402,5.5047,-0.3697,12063750,6382650,272027925
2025-12-29 13:01:48,25963.75,25950,2025-12-30,CE,65.85,8.51,0.6032,0.003200,-21.2527,5.5063,0.4668,9012750,7771275,97064250
2025-12-29 13:01:48,25963.75,25950,2025-12-30,PE,35.0,8.65,-0.3984,0.003100,-21.6183,5.5121,-0.3678,12063750,6382650,272183775
2025-12-29 13:01:53,25961.9,25950,2025-12-30,CE,64.8,8.85,0.5902,0.003100,-22.2704,5.5508,0.4601,9012750,7771275,97156725
2025-12-29 13:01:53,25961.9,25950,2025-12-30,PE,35.9,8.42,-0.4054,0.003200,-21.1392,5.5361,-0.3713,12063750,6382650,272252325
2025-12-29 13:01:59,25961.5,25950,2025-12-30,CE,64.75,8.67,0.5923,0.003100,-21.7824,5.5436,0.4600,9012750,7771275,97190100
2025-12-29 13:01:59,25961.5,25950,2025-12-30,PE,35.85,8.54,-0.4064,0.003200,-21.4591,5.5394,-0.3730,12063750,6382650,272307675
2025-12-29 13:02:04,25959.7,25950,2025-12-30,CE,64.9,8.29,0.6069,0.003200,-20.6301,5.4918,0.4571,9012750,7771275,97217100
2025-12-29 13:02:04,25959.7,25950,2025-12-30,PE,35.9,8.80,-0.3992,0.003100,-22.0127,5.5146,-0.3789,12063750,6382650,272341350
2025-12-29 13:02:10,25960.6,25950,2025-12-30,CE,65.25,8.54,0.5955,0.003200,-21.4360,5.5325,0.4583,9012750,7771275,97285500
2025-12-29 13:02:10,25960.6,25950,2025-12-30,PE,35.55,8.65,-0.4056,0.003100,-21.7192,5.5364,-0.3758,12063750,6382650,272465250
2025-12-29 13:02:15,25962.4,25950,2025-12-30,CE,64.95,8.68,0.5935,0.003100,-21.8088,5.5394,0.4622,9180450,7938975,97302300
2025-12-29 13:02:15,25962.4,25950,2025-12-30,PE,35.8,8.56,-0.4053,0.003200,-21.4853,5.5351,-0.3707,12064650,6383550,272509200
2025-12-29 13:02:20,25962.35,25950,2025-12-30,CE,65.2,8.82,0.5859,0.003100,-22.2507,5.5634,0.4613,9180450,7938975,97320525
2025-12-29 13:02:20,25962.35,25950,2025-12-30,PE,35.7,8.42,-0.4102,0.003200,-21.2027,5.5510,-0.3700,12064650,6383550,272546475
2025-12-29 13:12:43,25969.4,25950,2025-12-30,CE,65.95,8.27,0.6168,0.003200,-20.5117,5.4336,0.4805,9402825,8161350,103044975
2025-12-29 13:12:43,25969.4,25950,2025-12-30,PE,35.8,8.97,-0.3919,0.003000,-22.3985,5.4692,-0.3531,12241650,6560550,281798100
2025-12-29 13:12:49,25969.9,25950,2025-12-30,CE,65.8,8.68,0.5975,0.003100,-21.8269,5.5074,0.4785,9402825,8161350,103068975
2025-12-29 13:12:49,25969.9,25950,2025-12-30,PE,35.95,8.73,-0.4030,0.003100,-21.9489,5.5091,-0.3501,12241650,6560550,281852625
2025-12-29 13:12:54,25967.95,25950,2025-12-30,CE,65.55,8.18,0.6171,0.003300,-20.2811,5.4321,0.4772,9402825,8161350,103103625
2025-12-29 13:12:54,25967.95,25950,2025-12-30,PE,35.95,9.03,-0.3935,0.003000,-22.5773,5.4751,-0.3570,12241650,6560550,281894250
2025-12-29 13:12:59,25969.0,25950,2025-12-30,CE,65.65,8.15,0.6179,0.003300,-20.1942,5.4288,0.4803,9402825,8161350,103128675
2025-12-29 13:12:59,25969.0,25950,2025-12-30,PE,35.95,9.06,-0.3935,0.003000,-22.6549,5.4751,-0.3546,12241650,6560550,281959050
2025-12-29 13:13:05,25969.3,25950,2025-12-30,CE,66.0,8.67,0.5977,0.003100,-21.7879,5.5063,0.4770,9402825,8161350,103160175
2025-12-29 13:13:05,25969.3,25950,2025-12-30,PE,35.7,8.73,-0.4030,0.003100,-21.9505,5.5086,-0.3516,12241650,6560550,282007275
2025-12-29 13:13:10,25970.75,25950,2025-12-30,CE,66.25,8.87,0.5913,0.003100,-22.3742,5.5277,0.4792,9402825,8161350,103193850
2025-12-29 13:13:10,25970.75,25950,2025-12-30,PE,35.65,8.58,-0.4058,0.003200,-21.6037,5.5177,-0.3467,12241650,6560550,282046800
2025-12-29 13:13:16,25970.05,25950,2025-12-30,CE,66.45,8.59,0.6036,0.003200,-21.5152,5.4848,0.4795,9402825,8161350,103278000
2025-12-29 13:13:16,25970.05,25950,2025-12-30,PE,35.35,8.79,-0.3987,0.003100,-22.0454,5.4931,-0.3501,12241650,6560550,282155850
2025-12-29 13:13:21,25969.8,25950,2025-12-30,CE,66.35,8.71,0.5985,0.003100,-21.8948,5.5031,0.4779,9402825,8161350,103313250
2025-12-29 13:13:21,25969.8,25950,2025-12-30,PE,35.5,8.70,-0.4014,0.003100,-21.8542,5.5025,-0.3500,12241650,6560550,282227775
2025-12-29 13:13:27,25970.25,25950,2025-12-30,CE,66.1,8.87,0.5931,0.003100,-22.3521,5.5210,0.4778,9402825,8161350,103361475
2025-12-29 13:13:27,25970.25,25950,2025-12-30,PE,35.65,8.58,-0.4038,0.003200,-21.5807,5.5107,-0.3479,12241650,6560550,282285600
2025-12-29 13:13:32,25970.35,25950,2025-12-30,CE,65.95,8.26,0.6171,0.003200,-20.4755,5.4312,0.4829,9402825,8161350,103392375
2025-12-29 13:13:32,25970.35,25950,2025-12-30,PE,35.8,9.00,-0.3922,0.003000,-22.4858,5.4691,-0.3508,12241650,6560550,282313800
2025-12-29 13:13:37,25969.95,25950,2025-12-30,CE,65.8,8.24,0.6153,0.003300,-20.4653,5.4382,0.4819,9402825,8161350,103428900
2025-12-29 13:13:37,25969.95,25950,2025-12-30,PE,35.75,8.99,-0.3939,0.003000,-22.4736,5.4751,-0.3517,12241650,6560550,282340875
2025-12-29 13:13:43,25968.35,25950,2025-12-30,CE,65.45,8.83,0.5922,0.003100,-22.2889,5.5236,0.4733,9402825,8161350,103465050
2025-12-29 13:13:43,25968.35,25950,2025-12-30,PE,35.95,8.61,-0.4054,0.003200,-21.6803,5.5157,-0.3530,12241650,6560550,282403125
2025-12-29 13:13:48,25966.25,25950,2025-12-30,CE,64.55,8.16,0.6170,0.003300,-20.2505,5.4309,0.4725,9402825,8161350,103573500
2025-12-29 13:13:48,25966.25,25950,2025-12-30,PE,36.55,9.02,-0.3936,0.003000,-22.5471,5.4738,-0.3609,12241650,6560550,282544725
2025-12-29 13:13:54,25964.7,25950,2025-12-30,CE,64.4,8.91,0.5841,0.003100,-22.5853,5.5485,0.4636,9402825,8161350,103714200
2025-12-29 13:13:54,25964.7,25950,2025-12-30,PE,36.7,8.53,-0.4123,0.003200,-21.5750,5.5374,-0.3619,12241650,6560550,282693900
2025-12-29 13:13:59,25962.9,25950,2025-12-30,CE,64.15,8.48,0.5959,0.003200,-21.3570,5.5107,0.4615,9402825,8161350,103831500
2025-12-29 13:13:59,25962.9,25950,2025-12-30,PE,36.75,8.83,-0.4078,0.003100,-22.2906,5.5231,-0.3682,12241650,6560550,282830025
2025-12-29 13:14:04,25962.85,25950,2025-12-30,CE,63.9,8.30,0.6051,0.003300,-20.7716,5.4776,0.4624,9402825,8161350,103937400
2025-12-29 13:14:04,25962.85,25950,2025-12-30,PE,36.95,8.97,-0.4024,0.003000,-22.5650,5.5052,-0.3690,12241650,6560550,283067025
2025-12-29 13:14:10,25962.8,25950,2025-12-30,CE,63.15,8.27,0.6048,0.003300,-20.6997,5.4785,0.4624,9402825,8161350,104118525
2025-12-29 13:14:10,25962.8,25950,2025-12-30,PE,37.55,8.99,-0.4032,0.003000,-22.6148,5.5077,-0.3692,12241650,6560550,283250550
2025-12-29 13:14:15,25962.6,25950,2025-12-30,CE,63.05,8.41,0.5967,0.003200,-21.1554,5.5073,0.4610,9402825,8161350,104298825
2025-12-29 13:14:15,25962.6,25950,2025-12-30,PE,37.55,8.91,-0.4085,0.003100,-22.4950,5.5252,-0.3693,12241650,6560550,283471500
2025-12-29 13:14:21,25963.0,25950,2025-12-30,CE,63.7,8.22,0.6038,0.003300,-20.6016,5.4820,0.4632,9284025,8042550,104421825
2025-12-29 13:14:21,25963.0,25950,2025-12-30,PE,37.25,9.00,-0.4049,0.003000,-22.6781,5.5129,-0.3687,12178950,6497850,283780425
2025-12-29 13:14:26,25963.3,25950,2025-12-30,CE,63.35,8.19,0.6061,0.003300,-20.4928,5.4731,0.4641,9284025,8042550,104474550
2025-12-29 13:14:26,25963.3,25950,2025-12-30,PE,37.45,9.05,-0.4035,0.003000,-22.7754,5.5083,-0.3682,12178950,6497850,283918950
2025-12-29 13:14:32,25960.35,25950,2025-12-30,CE,62.8,8.22,0.6021,0.003300,-20.6252,5.4877,0.4559,9284025,8042550,104559225
2025-12-29 13:14:32,25960.35,25950,2025-12-30,PE,37.8,9.03,-0.4067,0.003000,-22.7812,5.5187,-0.3754,12178950,6497850,284034300
2025-12-29 13:14:37,25959.7,25950,2025-12-30,CE,62.55,8.24,0.6016,0.003300,-20.6710,5.4894,0.4540,9284025,8042550,104658375
2025-12-29 13:14:37,25959.7,25950,2025-12-30,PE,37.8,9.02,-0.4068,0.003000,-22.7453,5.5190,-0.3770,12178950,6497850,284266650
2025-12-29 13:14:43,25955.35,25950,2025-12-30,CE,59.0,8.18,0.6017,0.003300,-20.5173,5.4890,0.4424,9284025,8042550,105302850
2025-12-29 13:14:43,25955.35,25950,2025-12-30,PE,39.65,9.05,-0.4077,0.003000,-22.8351,5.5218,-0.3878,12178950,6497850,284942250
2025-12-29 13:14:48,25954.1,25950,2025-12-30,CE,58.7,8.12,0.5974,0.003400,-20.4205,5.5039,0.4392,9284025,8042550,105591975
2025-12-29 13:14:48,25954.1,25950,2025-12-30,PE,39.9,9.03,-0.4121,0.003000,-22.8545,5.5356,-0.3909,12178950,6497850,285469050
2025-12-29 13:14:53,25953.5,25950,2025-12-30,CE,58.1,8.59,0.5660,0.003200,-21.9659,5.5941,0.4361,9284025,8042550,106017225
2025-12-29 13:14:53,25953.5,25950,2025-12-30,PE,41.45,8.61,-0.4341,0.003200,-22.0059,5.5944,-0.3912,12178950,6497850,286781400
2025-12-29 13:14:59,25952.95,25950,2025-12-30,CE,57.6,8.18,0.5756,0.003400,-20.8234,5.5700,0.4358,9284025,8042550,106231275
2025-12-29 13:14:59,25952.95,25950,2025-12-30,PE,41.9,9.12,-0.4320,0.003000,-23.3133,5.5894,-0.3939,12178950,6497850,287265225
2025-12-29 13:15:04,25954.4,25950,2025-12-30,CE,58.9,8.22,0.5698,0.003400,-20.9958,5.5845,0.4396,9284025,8042550,106465275
2025-12-29 13:15:04,25954.4,25950,2025-12-30,PE,40.7,9.06,-0.4364,0.003100,-23.1999,5.5994,-0.3901,12178950,6497850,287776350
2025-12-29 13:15:09,25955.4,25950,2025-12-30,CE,58.95,8.54,0.5647,0.003200,-21.8618,5.5965,0.4412,9284025,8042550,106651125
2025-12-29 13:15:09,25955.4,25950,2025-12-30,PE,40.5,8.76,-0.4368,0.003200,-22.4223,5.6000,-0.3867,12178950,6497850,288241500
2025-12-29 13:15:15,25955.15,25950,2025-12-30,CE,59.95,8.47,0.5669,0.003300,-21.6476,5.5913,0.4407,9284025,8042550,106816275
2025-12-29 13:15:15,25955.15,25950,2025-12-30,PE,39.85,8.83,-0.4358,0.003100,-22.6090,5.5976,-0.3875,12178950,6497850,288595050
2025-12-29 13:15:20,25954.55,25950,2025-12-30,CE,59.25,8.91,0.5565,0.003100,-22.8705,5.6135,0.4378,9284025,8042550,106922175
2025-12-29 13:15:20,25954.55,25950,2025-12-30,PE,40.45,8.50,-0.4408,0.003300,-21.7920,5.6081,-0.3880,12178950,6497850,288857550
2025-12-29 13:15:26,25952.65,25950,2025-12-30,CE,59.1,8.45,0.5706,0.003300,-21.5752,5.5821,0.4341,9284025,8042550,107030700
2025-12-29 13:15:26,25952.65,25950,2025-12-30,PE,40.5,8.90,-0.4328,0.003100,-22.7387,5.5904,-0.3940,12178950,6497850,289083300
2025-12-29 13:15:31,25952.2,25950,2025-12-30,CE,59.15,8.77,0.5552,0.003200,-22.5301,5.6157,0.4321,9284025,8042550,107287725
2025-12-29 13:15:31,25952.2,25950,2025-12-30,PE,40.6,8.64,-0.4440,0.003200,-22.1709,5.6140,-0.3945,12178950,6497850,289577175
2025-12-29 13:15:36,25954.3,25950,2025-12-30,CE,59.9,8.38,0.5713,0.003300,-21.3761,5.5801,0.4386,9284025,8042550,107469075
2025-12-29 13:15:36,25954.3,25950,2025-12-30,PE,40.35,8.97,-0.4333,0.003100,-22.9408,5.5913,-0.3900,12178950,6497850,289946850
2025-12-29 13:15:42,25953.75,25950,2025-12-30,CE,59.5,8.99,0.5536,0.003100,-23.0923,5.6184,0.4354,9284025,8042550,107900700
2025-12-29 13:15:42,25953.75,25950,2025-12-30,PE,40.35,8.54,-0.4437,0.003300,-21.9350,5.6132,-0.3902,12178950,6497850,290320800
2025-12-29 13:15:47,25955.25,25950,2025-12-30,CE,59.8,8.97,0.5543,0.003100,-23.0483,5.6169,0.4392,9284025,8042550,108052050
2025-12-29 13:15:47,25955.25,25950,2025-12-30,PE,40.35,8.50,-0.4428,0.003300,-21.8107,5.6111,-0.3861,12178950,6497850,290556600
2025-12-29 13:15:52,25955.8,25950,2025-12-30,CE,60.6,8.61,0.5659,0.003200,-22.0128,5.5925,0.4418,9284025,8042550,108229350
2025-12-29 13:15:52,25955.8,25950,2025-12-30,PE,39.8,8.80,-0.4355,0.003100,-22.5336,5.5959,-0.3856,12178950,6497850,290776650
2025-12-29 13:15:58,25952.15,25950,2025-12-30,CE,59.6,8.50,0.5748,0.003200,-21.6548,5.5704,0.4325,9284025,8042550,108505725
2025-12-29 13:15:58,25952.15,25950,2025-12-30,PE,40.75,8.85,-0.4280,0.003100,-22.5794,5.5779,-0.3951,12178950,6497850,291011100
2025-12-29 13:16:03,25951.6,25950,2025-12-30,CE,59.35,8.45,0.5749,0.003300,-21.5379,5.5701,0.4311,9284025,8042550,108659925
2025-12-29 13:16:03,25951.6,25950,2025-12-30,PE,40.95,8.96,-0.4292,0.003100,-22.8643,5.5807,-0.3967,12178950,6497850,291312000
2025-12-29 13:16:09,25953.0,25950,2025-12-30,CE,59.0,8.38,0.5755,0.003300,-21.3373,5.5682,0.4350,9284025,8042550,108875625
2025-12-29 13:16:09,25953.0,25950,2025-12-30,PE,41.25,9.06,-0.4300,0.003000,-23.1460,5.5825,-0.3934,12178950,6497850,291559125
2025-12-29 13:16:14,25951.4,25950,2025-12-30,CE,59.1,8.56,0.5662,0.003200,-21.8948,5.5911,0.4303,9284025,8042550,108983400
2025-12-29 13:16:14,25951.4,25950,2025-12-30,PE,41.05,8.91,-0.4363,0.003100,-22.8163,5.5970,-0.3970,12178950,6497850,291769950
2025-12-29 13:16:19,25949.15,25950,2025-12-30,CE,58.3,8.59,0.5660,0.003200,-21.9755,5.5915,0.4243,9284025,8042550,109062000
2025-12-29 13:16:19,25949.15,25950,2025-12-30,PE,41.85,8.88,-0.4361,0.003100,-22.7368,5.5963,-0.4026,12178950,6497850,291979800
2025-12-29 13:16:25,25949.85,25950,2025-12-30,CE,58.4,8.83,0.5526,0.003200,-22.7122,5.6189,0.4257,9284025,8042550,109306800
2025-12-29 13:16:25,25949.85,25950,2025-12-30,PE,41.5,8.65,-0.4463,0.003200,-22.2334,5.6169,-0.4005,12178950,6497850,292522050
2025-12-29 13:16:30,25949.65,25950,2025-12-30,CE,58.0,8.79,0.5519,0.003200,-22.6000,5.6200,0.4253,9284025,8042550,109534200
2025-12-29 13:16:30,25949.65,25950,2025-12-30,PE,41.65,8.70,-0.4475,0.003200,-22.3607,5.6190,-0.4010,12178950,6497850,292805550
2025-12-29 13:16:36,25948.6,25950,2025-12-30,CE,57.9,8.42,0.5650,0.003300,-21.5565,5.5933,0.4230,9284025,8042550,109652700
2025-12-29 13:16:36,25948.6,25950,2025-12-30,PE,41.7,8.97,-0.4388,0.003100,-22.9979,5.6020,-0.4041,12178950,6497850,293074650
2025-12-29 13:16:41,25949.25,25950,2025-12-30,CE,57.4,8.36,0.5671,0.003300,-21.3828,5.5881,0.4249,9284025,8042550,109917150
2025-12-29 13:16:41,25949.25,25950,2025-12-30,PE,41.95,8.97,-0.4373,0.003100,-22.9855,5.5983,-0.4024,12178950,6497850,293554800
2025-12-29 13:16:47,25946.95,25950,2025-12-30,CE,57.5,8.53,0.5557,0.003300,-21.9073,5.6123,0.4185,9284025,8042550,110043225
2025-12-29 13:16:47,25946.95,25950,2025-12-30,PE,41.95,8.82,-0.4460,0.003200,-22.6659,5.6157,-0.4081,12178950,6497850,293782200
2025-12-29 13:16:52,25946.95,25950,2025-12-30,CE,55.9,8.76,0.5489,0.003200,-22.5453,5.6245,0.4183,9284025,8042550,110372700
2025-12-29 13:16:52,25946.95,25950,2025-12-30,PE,43.0,8.64,-0.4504,0.003200,-22.2265,5.6233,-0.4079,12178950,6497850,294254625
2025-12-29 13:16:57,25945.0,25950,2025-12-30,CE,54.55,8.41,0.5575,0.003300,-21.5814,5.6084,0.4133,9284025,8042550,110752125
2025-12-29 13:16:57,25945.0,25950,2025-12-30,PE,44.9,8.88,-0.4454,0.003100,-22.8196,5.6143,-0.4130,12178950,6497850,295039800
2025-12-29 13:17:03,25942.75,25950,2025-12-30,CE,54.6,8.21,0.5578,0.003400,-21.0700,5.6076,0.4072,9284025,8042550,111246525
2025-12-29 13:17:03,25942.75,25950,2025-12-30,PE,44.35,9.12,-0.4477,0.003100,-23.4657,5.6185,-0.4186,12178950,6497850,295664775
2025-12-29 13:17:08,25942.5,25950,2025-12-30,CE,54.4,8.54,0.5436,0.003300,-22.0300,5.6324,0.4067,9284025,8042550,111462000
2025-12-29 13:17:08,25942.5,25950,2025-12-30,PE,44.3,8.93,-0.4582,0.003100,-23.0246,5.6351,-0.4193,12178950,6497850,296149275
2025-12-29 13:17:14,25942.4,25950,2025-12-30,CE,55.8,8.42,0.5442,0.003300,-21.7122,5.6313,0.4063,9284025,8042550,111823575
2025-12-29 13:17:14,25942.4,25950,2025-12-30,PE,42.85,8.94,-0.4583,0.003100,-23.0649,5.6351,-0.4195,12178950,6497850,296650425
2025-12-29 13:17:19,25941.35,25950,2025-12-30,CE,55.25,8.68,0.5429,0.003200,-22.3893,5.6331,0.4037,9284025,8042550,112131375
2025-12-29 13:17:19,25941.35,25950,2025-12-30,PE,43.8,8.65,-0.4569,0.003200,-22.3097,5.6329,-0.4224,12178950,6497850,297009675
2025-12-29 13:17:25,25940.5,25950,2025-12-30,CE,54.95,8.22,0.5561,0.003400,-21.1247,5.6105,0.4009,10556775,9315300,112547475
2025-12-29 13:17:25,25940.5,25950,2025-12-30,PE,43.65,9.08,-0.4490,0.003100,-23.3598,5.6202,-0.4241,11901975,6220875,297288825
